Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick,Conservation_Status,Conservation_Status_Code,Stage,Genus,Family,State_FullName
RichardRetallick,100,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,101,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,102,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,103,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,104,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,105,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,106,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,107,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,108,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,109,Pseudophryne pengilleyi,Female,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,110,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,111,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,112,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,113,Pseudophryne pengilleyi,Male,Coree Flats,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.28618,148.81222,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,114,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,115,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,116,Pseudophryne pengilleyi,Female,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,117,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,118,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,119,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,120,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,121,Pseudophryne pengilleyi,Female,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,122,Pseudophryne pengilleyi,Female,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,123,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,124,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,125,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,126,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,127,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,128,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,129,Pseudophryne pengilleyi,Female,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,130,Pseudophryne pengilleyi,Male,Devils Peak,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.2715,148.82948000000005,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,131,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52287000000001,148.78003,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,132,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52287000000001,148.78003,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,133,Pseudophryne pengilleyi,Male,Ginini East,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.52287000000001,148.78003,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,134,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,135,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,136,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,137,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,138,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,139,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,140,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,141,Pseudophryne pengilleyi,Male,Ginini North,ACT,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.5201,148.78438,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,Australian Capital Territory
RichardRetallick,142,Pseudophryne pengilleyi,Male,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,143,Pseudophryne pengilleyi,Male,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,144,Pseudophryne pengilleyi,Male,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,145,Pseudophryne pengilleyi,Male,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,146,Pseudophryne pengilleyi,Female,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,147,Pseudophryne pengilleyi,Male,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,148,Pseudophryne pengilleyi,Male,Pabral Road,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.29975,148.80921999999995,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,149,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,150,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,151,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,152,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,153,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,154,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,155,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,156,Pseudophryne pengilleyi,Female,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,157,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,158,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,159,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,160,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,161,Pseudophryne pengilleyi,Male,Pillared Rock Ridge,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.54851,148.40884,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,162,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,163,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,164,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,165,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,166,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,167,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,168,Pseudophryne pengilleyi,Female,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,169,Pseudophryne pengilleyi,Male,Rolling Gound Gap,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,no result,acceptable,-35.61489,148.77545,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,170,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,171,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,172,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,173,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,174,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,175,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
RichardRetallick,176,Pseudophryne pengilleyi,Male,Warogong Fire Trail,NSW,Australia,1997,Histology,1.0,0.0,D. Hunter,D. Mendez,negative,acceptable,-35.52615,148.39301,not noted,Critically Endangered ,CE,Adult,Pseudophryne,Myobatrachidae,New South Wales
